Passenger_ID,Stop_ID,Latitude,Longitude,Boarding,Alighting,Passenger_Count,Time,Day,Weather,Traffic_Level,Road_Width,Population_Density,Land_Use,Distance_to_Next_Stop_m,Bus_Frequency,Waiting_Time_min,Bus_Dwell_Time_sec,Walking_Distance_m,Occupancy_pct,Peak_Hour,Bus_Route
1309,BS030,13.050482,77.502802,21,6,49,12:15,Saturday,Sunny,Low,26,2136,Commercial,642,13,2,58,202,100,No,R03
1310,BS023,13.06202,77.495523,1,13,27,09:00,Sunday,Cloudy,Medium,27,9147,Residential,627,20,11,35,138,82,Yes,R03
1311,BS021,13.068075,77.551258,4,14,38,17:30,Thursday,Cloudy,Medium,11,1813,Commercial,336,19,13,49,386,27,Yes,R02
1312,BS018,13.074755,77.54375,40,10,53,09:30,Sunday,Cloudy,High,24,6293,Residential,416,17,11,32,157,30,Yes,R02
1313,BS032,13.060283,77.507373,17,19,53,09:45,Wednesday,Rainy,Low,15,10329,Residential,400,8,15,49,304,67,Yes,R01
1314,BS034,13.00372,77.557891,5,10,37,18:45,Friday,Sunny,Medium,14,10123,Mixed,319,5,2,24,236,35,Yes,R01
1315,BS004,13.076753,77.544925,40,5,67,19:00,Monday,Rainy,Low,20,11291,Mixed,398,17,2,48,307,42,Yes,R03
1316,BS008,13.029856,77.512958,11,10,37,19:45,Wednesday,Sunny,Medium,26,3895,Commercial,477,16,6,43,187,39,Yes,R03
1317,BS017,13.045062,77.558431,30,11,54,09:30,Wednesday,Cloudy,Low,25,5544,Institutional,302,6,13,37,289,85,Yes,R03
1318,BS046,13.039272,77.552995,12,19,31,08:30,Tuesday,Rainy,Low,14,1605,Mixed,262,20,12,19,133,86,Yes,R03
1319,BS027,13.007384,77.569014,21,18,43,08:00,Sunday,Sunny,High,18,11616,Commercial,668,18,13,27,473,45,Yes,R03
1320,BS018,13.077323,77.503112,11,18,43,17:30,Thursday,Sunny,Medium,19,11926,Residential,409,18,7,59,334,50,Yes,R02
1321,BS046,13.039263,77.531864,24,2,43,08:45,Sunday,Rainy,Low,19,9173,Mixed,375,13,2,33,436,72,Yes,R02
1322,BS009,13.057209,77.554675,8,26,35,07:30,Thursday,Sunny,Medium,28,10427,Mixed,492,20,13,38,66,84,Yes,R01
1323,BS008,13.055519,77.516239,21,21,44,07:15,Tuesday,Sunny,Medium,13,9485,Institutional,394,7,9,27,300,28,Yes,R03
1324,BS048,13.063705,77.50091,8,26,58,17:00,Sunday,Rainy,Low,8,6768,Residential,272,12,11,41,479,30,Yes,R01
1325,BS021,13.002292,77.520377,18,0,41,09:30,Wednesday,Cloudy,High,13,7312,Residential,576,15,3,35,495,67,Yes,R01
1326,BS017,13.075903,77.557425,9,4,39,09:30,Monday,Sunny,High,13,7196,Commercial,672,7,9,56,184,89,Yes,R03
1327,BS028,13.063324,77.518584,16,12,56,07:45,Friday,Rainy,Medium,9,8129,Residential,399,14,8,23,215,36,Yes,R03
1328,BS032,13.000292,77.561331,25,18,50,19:45,Wednesday,Sunny,Medium,8,8022,Institutional,526,9,8,37,124,68,Yes,R01
1329,BS016,13.062021,77.543971,32,0,52,07:00,Friday,Cloudy,High,25,8044,Mixed,589,8,10,20,97,35,Yes,R01
1330,BS004,13.068057,77.554342,13,4,26,12:45,Friday,Sunny,Medium,11,10392,Institutional,392,13,7,47,357,22,No,R03
1331,BS004,13.057195,77.51179,18,5,30,12:30,Tuesday,Rainy,High,20,3958,Institutional,597,13,4,37,494,27,No,R03
1332,BS020,13.025518,77.50154,5,16,38,07:15,Tuesday,Sunny,Medium,18,10922,Institutional,294,5,15,25,456,48,Yes,R01
1333,BS005,13.054622,77.520682,37,1,41,12:00,Tuesday,Cloudy,High,22,11135,Institutional,467,19,12,45,214,38,No,R02
1334,BS022,13.049948,77.53179,6,26,39,09:45,Monday,Rainy,Low,16,7753,Institutional,555,9,6,21,196,84,Yes,R03
1335,BS030,13.06683,77.503263,33,16,54,08:00,Tuesday,Cloudy,Low,26,5851,Residential,547,6,8,20,50,20,Yes,R02
1336,BS024,13.069942,77.527053,36,23,85,12:30,Thursday,Cloudy,High,10,10885,Mixed,322,13,12,34,401,68,No,R02
1337,BS043,13.0015,77.55239,34,20,66,18:30,Wednesday,Cloudy,High,18,4258,Institutional,407,7,5,21,120,53,Yes,R03
1338,BS009,13.001534,77.551544,20,27,59,19:45,Thursday,Sunny,Low,29,5109,Commercial,401,12,5,36,417,34,Yes,R01
1339,BS029,13.048993,77.538759,11,12,30,12:15,Friday,Rainy,High,25,1053,Residential,452,13,6,31,441,42,No,R02
1340,BS002,13.029372,77.494708,17,10,45,07:30,Friday,Cloudy,Medium,20,8579,Mixed,619,15,10,53,374,26,Yes,R01
1341,BS016,13.06772,77.525496,3,24,53,12:00,Wednesday,Cloudy,High,17,4608,Residential,265,11,11,40,60,20,No,R01
1342,BS016,13.052944,77.532666,32,3,43,19:45,Saturday,Sunny,High,18,5604,Mixed,599,10,15,19,464,26,Yes,R02
1343,BS049,13.031267,77.549427,1,16,41,17:45,Monday,Rainy,Low,8,9178,Mixed,628,13,14,23,419,48,Yes,R02
1344,BS044,13.070662,77.524489,26,3,49,08:15,Monday,Sunny,High,14,6695,Residential,386,19,4,59,140,28,Yes,R02
1345,BS034,13.046142,77.512896,21,29,75,18:30,Tuesday,Rainy,Low,23,1403,Institutional,553,14,10,51,107,63,Yes,R03
1346,BS006,13.058123,77.490042,17,10,28,19:45,Thursday,Cloudy,Low,28,7240,Institutional,494,19,7,17,449,72,Yes,R03
1347,BS043,13.041825,77.501701,30,19,53,08:30,Wednesday,Cloudy,Medium,27,10355,Mixed,561,8,5,47,260,61,Yes,R02
1348,BS025,13.031164,77.551265,40,1,44,07:45,Sunday,Cloudy,Medium,12,5495,Institutional,660,7,6,19,74,86,Yes,R02
1349,BS043,13.07436,77.52658,3,12,35,19:00,Saturday,Sunny,Low,30,5858,Residential,542,11,10,33,289,70,Yes,R02
1350,BS024,13.077414,77.53937,39,2,45,19:00,Sunday,Cloudy,Low,20,1367,Mixed,401,6,12,20,372,47,Yes,R01
1351,BS027,13.02823,77.565433,32,23,81,08:15,Tuesday,Sunny,Low,27,2256,Mixed,635,19,11,19,315,57,Yes,R01
1352,BS026,13.00483,77.551149,9,11,24,07:15,Wednesday,Sunny,Low,15,7730,Residential,527,17,15,25,158,93,Yes,R01
1353,BS034,13.037139,77.518327,8,6,25,09:30,Sunday,Cloudy,Low,27,2363,Commercial,601,13,2,60,419,98,Yes,R01
1354,BS013,13.043939,77.567727,26,15,67,07:00,Friday,Rainy,Medium,23,11754,Residential,478,19,12,34,312,37,Yes,R02
1355,BS022,13.012347,77.518416,27,10,38,09:15,Thursday,Rainy,Low,13,10741,Residential,506,17,2,21,98,83,Yes,R03
1356,BS043,13.036452,77.512746,1,17,42,07:15,Friday,Rainy,Low,26,5590,Mixed,475,13,3,52,360,95,Yes,R01
1357,BS047,13.039049,77.526549,38,25,63,08:30,Thursday,Cloudy,High,22,8542,Commercial,273,13,15,28,319,37,Yes,R01
1358,BS018,13.074201,77.490092,20,22,47,19:45,Tuesday,Sunny,Low,14,2266,Mixed,484,8,13,23,431,94,Yes,R03
1359,BS030,13.079913,77.552767,16,26,65,12:30,Monday,Cloudy,Low,19,3286,Institutional,273,10,9,48,198,38,No,R01
1360,BS032,13.028755,77.561561,13,26,68,12:15,Tuesday,Rainy,Medium,22,4320,Institutional,684,14,14,36,491,51,No,R03
1361,BS012,13.068659,77.547246,14,19,48,08:30,Monday,Rainy,High,13,9108,Institutional,691,12,11,49,81,23,Yes,R01
1362,BS011,13.063453,77.548004,39,4,73,17:00,Tuesday,Sunny,Medium,29,7765,Residential,635,19,8,24,455,51,Yes,R02
1363,BS040,13.030895,77.504011,5,18,49,07:30,Wednesday,Rainy,Medium,15,3383,Mixed,572,12,6,54,436,96,Yes,R01
1364,BS033,13.022484,77.569222,33,25,66,12:30,Monday,Sunny,Low,30,1376,Mixed,256,11,11,21,416,78,No,R01
1365,BS011,13.000434,77.546371,2,17,47,17:30,Wednesday,Rainy,High,24,6688,Institutional,331,20,12,56,221,88,Yes,R03
1366,BS050,13.066279,77.527539,33,10,54,09:15,Sunday,Cloudy,High,23,4746,Commercial,402,8,7,50,130,38,Yes,R02
1367,BS008,13.064625,77.563283,19,20,40,07:15,Wednesday,Sunny,Low,17,1079,Mixed,544,15,12,49,185,52,Yes,R02
1368,BS045,13.068388,77.511908,39,16,78,08:30,Sunday,Rainy,Low,24,11321,Residential,697,17,13,38,74,65,Yes,R03
1369,BS002,13.017925,77.497618,27,11,39,12:30,Friday,Rainy,Medium,15,4077,Mixed,415,14,15,28,371,33,No,R01
1370,BS031,13.035977,77.55438,24,6,54,09:30,Wednesday,Cloudy,Low,14,6802,Commercial,472,14,15,46,193,88,Yes,R01
1371,BS015,13.004912,77.517252,18,5,43,09:30,Sunday,Rainy,Low,16,10654,Residential,341,9,14,22,219,67,Yes,R01
1372,BS022,13.062098,77.520796,2,4,23,12:00,Monday,Sunny,Low,21,11296,Commercial,342,14,15,36,361,100,No,R02
1373,BS042,13.006229,77.490499,22,8,33,18:45,Friday,Rainy,High,16,9820,Commercial,267,14,5,34,60,88,Yes,R03
1374,BS050,13.027282,77.502384,33,5,45,19:00,Friday,Cloudy,Low,23,1583,Mixed,594,10,4,49,399,47,Yes,R01
1375,BS023,13.033514,77.495174,10,18,40,09:15,Saturday,Cloudy,High,15,10325,Residential,607,15,11,54,322,74,Yes,R03
1376,BS010,13.048218,77.554184,21,27,70,12:30,Sunday,Rainy,Medium,20,2650,Commercial,378,18,11,30,267,62,No,R02
1377,BS048,13.02511,77.513194,13,0,38,18:45,Monday,Rainy,High,13,9560,Institutional,595,18,10,26,281,83,Yes,R01
1378,BS023,13.043891,77.557223,25,29,67,12:45,Sunday,Sunny,High,26,4843,Institutional,612,16,7,55,229,40,No,R03
1379,BS047,13.016714,77.516144,34,3,64,17:30,Monday,Sunny,Medium,28,5232,Mixed,388,19,15,48,389,36,Yes,R03
1380,BS041,13.009506,77.516185,25,2,56,18:45,Saturday,Cloudy,High,26,10710,Mixed,297,8,4,53,110,78,Yes,R02
1381,BS016,13.017013,77.554904,39,1,62,17:00,Sunday,Sunny,High,19,4726,Commercial,554,6,4,31,411,54,Yes,R03
1382,BS042,13.066403,77.558322,3,8,18,12:00,Wednesday,Cloudy,Low,12,7290,Institutional,674,7,11,57,452,100,No,R03
1383,BS023,13.057043,77.526891,26,11,64,12:45,Sunday,Cloudy,High,30,1591,Institutional,385,16,15,28,232,61,No,R01
1384,BS020,13.008855,77.502029,24,29,79,09:15,Sunday,Sunny,High,25,1470,Commercial,595,7,2,54,70,23,Yes,R02
1385,BS042,13.008435,77.568174,10,27,37,12:45,Monday,Rainy,Low,25,10935,Commercial,681,8,5,30,279,28,No,R02
1386,BS039,13.04948,77.550471,9,14,37,19:30,Saturday,Rainy,Low,27,6580,Residential,349,17,4,18,246,72,Yes,R02
1387,BS046,13.011884,77.559869,31,16,71,18:45,Thursday,Rainy,High,26,6746,Commercial,639,16,7,37,311,23,Yes,R01
1388,BS030,13.052217,77.520647,7,0,9,17:00,Tuesday,Rainy,Medium,30,10124,Institutional,450,18,10,27,164,43,Yes,R02
1389,BS018,13.03289,77.501842,25,21,60,08:00,Tuesday,Cloudy,Low,20,8225,Commercial,403,17,12,35,225,52,Yes,R02
1390,BS037,13.014291,77.533702,2,12,42,09:30,Friday,Sunny,Medium,9,4509,Mixed,635,12,6,21,423,72,Yes,R01
1391,BS017,13.002574,77.562669,31,6,54,07:15,Sunday,Rainy,High,18,2780,Mixed,556,14,4,15,440,37,Yes,R01
1392,BS003,13.021094,77.539216,24,11,45,18:30,Thursday,Rainy,Medium,30,9864,Mixed,517,16,15,57,316,99,Yes,R01
1393,BS003,13.000669,77.520531,30,2,59,18:45,Monday,Sunny,High,9,2023,Residential,435,7,9,30,428,63,Yes,R01
1394,BS037,13.071645,77.558035,39,29,76,07:15,Tuesday,Cloudy,High,12,5695,Institutional,496,7,4,28,118,87,Yes,R02
1395,BS019,13.07504,77.544539,27,1,32,12:45,Tuesday,Cloudy,Medium,27,6947,Institutional,561,19,4,48,285,37,No,R03
1396,BS026,13.016901,77.540065,40,26,77,17:00,Wednesday,Cloudy,High,14,4419,Residential,638,12,2,18,355,91,Yes,R01
1397,BS006,13.049688,77.503578,12,11,51,19:30,Wednesday,Cloudy,High,10,2410,Mixed,442,10,2,56,159,75,Yes,R02
1398,BS006,13.02665,77.553127,40,28,80,09:15,Wednesday,Cloudy,Medium,18,11349,Institutional,310,5,10,15,490,45,Yes,R02
1399,BS029,13.018817,77.510343,34,15,71,08:00,Monday,Cloudy,Medium,22,3128,Mixed,531,5,6,51,369,22,Yes,R01
1400,BS039,13.067968,77.517802,2,29,33,17:45,Monday,Cloudy,Medium,14,11777,Commercial,449,9,4,28,118,28,Yes,R01
1401,BS038,13.008721,77.531246,35,7,43,18:00,Thursday,Cloudy,High,8,10361,Residential,488,9,14,43,408,38,Yes,R02
1402,BS022,13.072897,77.533858,14,24,57,12:30,Thursday,Sunny,Low,13,5362,Mixed,487,9,14,45,202,55,No,R03
1403,BS033,13.01455,77.498003,38,14,64,17:00,Saturday,Sunny,High,12,7146,Commercial,556,7,4,57,310,62,Yes,R01
1404,BS002,13.01698,77.551728,7,20,48,08:15,Friday,Rainy,Medium,21,7146,Mixed,284,16,5,33,401,53,Yes,R01
1405,BS022,13.040222,77.530354,17,26,63,07:00,Thursday,Sunny,Medium,9,4619,Commercial,378,10,7,49,448,91,Yes,R03
1406,BS001,13.009699,77.50611,34,9,55,18:15,Thursday,Rainy,High,23,4879,Mixed,286,7,7,31,105,48,Yes,R01
1407,BS028,13.059527,77.542482,24,26,77,09:00,Thursday,Rainy,Low,17,7108,Mixed,579,20,14,38,347,55,Yes,R03
1408,BS015,13.023965,77.553066,12,15,45,19:00,Saturday,Rainy,High,30,7884,Residential,268,9,12,59,239,63,Yes,R02
1409,BS008,13.019072,77.543876,32,27,86,07:00,Saturday,Cloudy,Medium,21,7950,Commercial,372,19,5,35,152,72,Yes,R02
1410,BS026,13.021122,77.535997,40,28,80,09:30,Friday,Rainy,Low,25,8490,Mixed,348,19,9,58,124,88,Yes,R02
1411,BS011,13.017509,77.5529,28,18,60,07:00,Wednesday,Cloudy,Medium,14,11120,Mixed,269,14,6,59,63,85,Yes,R01
1412,BS007,13.011394,77.504145,36,25,89,19:15,Tuesday,Rainy,High,23,9426,Institutional,564,15,11,42,458,82,Yes,R01
1413,BS047,13.015418,77.499759,5,16,28,07:30,Friday,Cloudy,Low,29,5368,Residential,580,10,4,27,342,34,Yes,R02
1414,BS041,13.022472,77.504501,38,20,74,07:00,Tuesday,Rainy,Medium,9,11783,Mixed,697,6,6,19,175,67,Yes,R01
1415,BS047,13.06229,77.550651,26,14,48,09:45,Saturday,Cloudy,High,14,1091,Residential,688,15,11,60,117,50,Yes,R01
1416,BS035,13.046715,77.553009,4,3,30,07:30,Wednesday,Rainy,High,26,8252,Commercial,347,12,14,23,456,42,Yes,R02
1417,BS020,13.012841,77.536113,18,27,56,19:45,Monday,Cloudy,High,23,3520,Residential,389,12,5,29,398,89,Yes,R01
1418,BS036,13.070516,77.515796,29,23,60,18:15,Friday,Rainy,High,9,5011,Institutional,650,8,14,40,412,98,Yes,R02
1419,BS045,13.001055,77.537183,0,22,23,17:30,Sunday,Sunny,Medium,16,1944,Institutional,310,16,10,35,234,32,Yes,R03
1420,BS013,13.068078,77.508151,4,18,49,17:45,Saturday,Sunny,Low,8,10763,Mixed,358,17,7,30,201,35,Yes,R02
1421,BS040,13.000786,77.535754,22,18,40,09:30,Wednesday,Rainy,Low,20,3746,Mixed,382,20,2,36,284,37,Yes,R03
1422,BS017,13.060684,77.563826,0,0,17,12:00,Tuesday,Rainy,Medium,9,9992,Residential,692,5,15,41,244,68,No,R03
1423,BS023,13.066182,77.561625,36,10,61,08:15,Saturday,Cloudy,Medium,22,4958,Residential,595,6,14,32,223,25,Yes,R02
1424,BS042,13.063242,77.550087,1,9,29,19:30,Monday,Sunny,High,21,10752,Residential,426,11,11,35,236,47,Yes,R03
1425,BS047,13.065276,77.565305,40,5,71,07:30,Wednesday,Cloudy,Medium,28,5692,Mixed,409,18,11,56,355,52,Yes,R03
1426,BS001,13.029888,77.539084,26,1,42,12:45,Friday,Cloudy,Low,11,6603,Mixed,267,12,10,54,337,27,No,R02
1427,BS023,13.050795,77.556745,21,5,53,17:30,Monday,Rainy,High,8,10834,Institutional,456,7,4,25,398,70,Yes,R01
1428,BS029,13.02184,77.537098,3,18,48,07:15,Tuesday,Rainy,Low,25,8005,Mixed,257,7,10,19,242,67,Yes,R01
1429,BS019,13.063194,77.490658,11,12,38,12:15,Friday,Rainy,Medium,22,4917,Residential,439,8,3,59,470,80,No,R01
1430,BS046,13.014044,77.549179,12,27,42,09:15,Monday,Cloudy,Medium,16,3664,Residential,582,14,2,46,328,98,Yes,R02
1431,BS024,13.007642,77.519904,37,5,52,18:15,Wednesday,Sunny,High,18,4112,Institutional,446,8,15,37,249,75,Yes,R01
1432,BS027,13.038877,77.517823,26,17,46,19:15,Saturday,Rainy,High,25,1925,Residential,483,12,7,17,102,28,Yes,R03
1433,BS001,13.019191,77.563889,35,9,52,09:45,Friday,Rainy,High,19,9619,Commercial,482,17,12,20,368,91,Yes,R02
1434,BS038,13.067941,77.500073,1,28,52,17:15,Wednesday,Rainy,Low,18,7184,Institutional,470,5,9,45,296,64,Yes,R02
1435,BS023,13.078472,77.502953,27,26,79,18:45,Wednesday,Sunny,Medium,26,3708,Residential,602,20,6,50,126,24,Yes,R03
1436,BS038,13.025076,77.503266,38,22,64,12:15,Friday,Rainy,High,17,3851,Residential,366,7,11,49,318,34,No,R03
1437,BS002,13.045737,77.510019,24,6,46,07:30,Monday,Cloudy,High,25,8980,Institutional,423,15,4,51,463,86,Yes,R01
1438,BS030,13.027412,77.549393,25,22,77,17:15,Sunday,Rainy,Medium,15,6878,Mixed,456,8,12,32,313,89,Yes,R03
1439,BS041,13.011582,77.518237,29,30,59,07:15,Saturday,Cloudy,Low,14,10758,Residential,323,10,11,50,413,37,Yes,R03
1440,BS041,13.060591,77.500709,33,6,44,09:00,Friday,Sunny,Low,10,7332,Residential,468,8,12,40,338,75,Yes,R03
1441,BS049,13.003555,77.532104,18,30,72,08:45,Wednesday,Cloudy,Low,22,10256,Mixed,378,9,3,16,319,31,Yes,R02
1442,BS034,13.007899,77.496187,22,25,75,12:45,Monday,Sunny,High,20,9519,Commercial,398,9,13,52,166,20,No,R03
1443,BS018,13.02967,77.530027,2,2,12,12:00,Monday,Sunny,Medium,8,6045,Commercial,548,13,11,54,498,38,No,R03
1444,BS043,13.058573,77.546971,18,11,53,07:30,Sunday,Rainy,Low,21,5547,Residential,409,20,4,25,179,97,Yes,R02
1445,BS034,13.059285,77.533466,35,29,70,08:00,Tuesday,Rainy,Low,10,11661,Institutional,408,12,3,21,144,68,Yes,R02
1446,BS015,13.047117,77.557925,4,2,16,19:30,Saturday,Sunny,Low,17,9089,Institutional,613,10,3,43,166,64,Yes,R02
1447,BS044,13.077376,77.521884,32,18,70,17:45,Thursday,Cloudy,Low,18,2375,Commercial,306,20,13,52,474,69,Yes,R03
1448,BS048,13.033536,77.526493,7,13,50,18:30,Saturday,Rainy,Low,28,7719,Mixed,588,10,4,54,232,27,Yes,R01
1449,BS008,13.070896,77.561092,12,2,44,09:00,Friday,Rainy,Low,9,9269,Institutional,362,15,2,37,172,47,Yes,R03
1450,BS014,13.079714,77.534097,0,5,26,09:30,Friday,Sunny,Medium,20,4873,Commercial,457,6,13,43,479,50,Yes,R02
1451,BS044,13.050125,77.526735,0,24,41,17:30,Sunday,Sunny,Medium,14,11019,Residential,267,18,14,60,155,56,Yes,R02
1452,BS004,13.043657,77.491746,24,27,59,07:30,Tuesday,Rainy,High,19,11304,Institutional,350,11,2,53,84,50,Yes,R03
1453,BS025,13.067067,77.521125,40,14,76,19:00,Thursday,Cloudy,High,19,11254,Commercial,274,20,10,27,424,54,Yes,R01
1454,BS003,13.036381,77.504034,40,23,67,17:45,Friday,Rainy,High,14,3686,Institutional,648,20,12,21,165,85,Yes,R03
1455,BS001,13.051587,77.565971,14,21,53,09:15,Wednesday,Rainy,Medium,27,10518,Residential,523,5,10,27,431,99,Yes,R03
1456,BS037,13.019468,77.508984,30,29,63,09:30,Friday,Rainy,Medium,19,9048,Mixed,616,6,9,37,360,93,Yes,R02
1457,BS016,13.016332,77.516475,10,14,54,17:45,Thursday,Cloudy,Low,17,1063,Residential,621,14,13,51,295,57,Yes,R01
1458,BS013,13.06358,77.504795,24,30,83,09:45,Wednesday,Cloudy,Low,15,6689,Residential,251,19,12,18,122,52,Yes,R02
1459,BS006,13.0584,77.569942,18,2,36,19:30,Friday,Rainy,High,9,11960,Institutional,262,6,15,17,160,51,Yes,R02
1460,BS050,13.001641,77.55729,21,18,66,12:00,Wednesday,Sunny,Low,19,3396,Residential,398,20,10,30,204,47,No,R02
1461,BS033,13.045077,77.545646,12,30,53,08:00,Sunday,Cloudy,Low,23,3080,Commercial,272,10,3,56,112,73,Yes,R02
1462,BS024,13.026406,77.568446,40,26,73,12:30,Friday,Sunny,Medium,11,10194,Commercial,376,11,4,51,207,56,No,R03
1463,BS027,13.055045,77.556915,18,20,68,09:30,Tuesday,Rainy,Medium,19,3230,Residential,414,20,3,55,173,75,Yes,R03
1464,BS009,13.052598,77.51271,34,28,77,09:45,Monday,Cloudy,High,28,1010,Commercial,391,20,12,52,205,56,Yes,R03
1465,BS032,13.038052,77.502762,15,5,40,12:45,Tuesday,Sunny,High,18,2929,Residential,344,6,10,37,196,21,No,R01
1466,BS004,13.025245,77.567292,8,9,36,07:45,Sunday,Cloudy,High,18,11148,Commercial,446,9,13,60,275,30,Yes,R02
1467,BS040,13.018069,77.549976,31,8,58,09:15,Tuesday,Cloudy,High,12,3206,Commercial,440,5,6,33,86,37,Yes,R02
1468,BS031,13.041062,77.52101,37,6,53,19:00,Thursday,Cloudy,Medium,25,5345,Residential,509,8,6,18,239,50,Yes,R01
1469,BS008,13.035021,77.5199,4,24,38,19:45,Sunday,Cloudy,High,15,1189,Residential,571,7,12,39,215,20,Yes,R01
1470,BS007,13.045092,77.552789,10,9,23,19:45,Thursday,Cloudy,High,17,1642,Institutional,478,6,15,60,61,25,Yes,R01
1471,BS035,13.035066,77.56732,8,30,50,19:15,Sunday,Sunny,Medium,11,2030,Mixed,305,13,6,37,112,75,Yes,R01
1472,BS050,13.001452,77.569623,23,11,57,17:15,Friday,Sunny,High,15,3294,Institutional,481,8,12,51,410,40,Yes,R02
1473,BS037,13.047156,77.556479,38,8,73,19:00,Saturday,Sunny,High,23,9390,Institutional,646,5,8,32,327,31,Yes,R03
1474,BS020,13.024519,77.535941,16,26,67,17:30,Tuesday,Sunny,Low,27,1673,Institutional,373,9,14,40,488,46,Yes,R03
1475,BS024,13.015318,77.539881,26,22,55,07:00,Wednesday,Cloudy,High,18,9543,Mixed,678,14,8,53,122,94,Yes,R02
1476,BS022,13.011485,77.549336,27,15,43,09:30,Saturday,Cloudy,Low,26,5431,Residential,314,8,7,35,416,97,Yes,R01
1477,BS041,13.002565,77.545702,21,16,62,12:30,Thursday,Cloudy,Low,19,5217,Residential,578,12,5,39,280,45,No,R02
1478,BS008,13.059262,77.561808,24,29,69,12:00,Thursday,Cloudy,High,22,7421,Residential,291,17,2,26,56,75,No,R02
1479,BS010,13.010478,77.5634,13,18,59,18:45,Monday,Rainy,Low,11,3331,Residential,422,15,3,36,388,45,Yes,R02
1480,BS007,13.017883,77.527941,27,21,56,09:00,Friday,Cloudy,Low,25,5214,Mixed,359,11,9,60,493,92,Yes,R01
1481,BS026,13.049856,77.495729,15,1,17,18:45,Thursday,Rainy,High,9,5283,Mixed,265,19,9,39,433,96,Yes,R01
1482,BS037,13.071513,77.49648,4,28,42,17:15,Monday,Cloudy,High,26,11878,Institutional,440,13,13,46,94,47,Yes,R03
1483,BS031,13.069223,77.495339,0,1,30,18:45,Monday,Rainy,Low,30,7953,Commercial,267,9,15,26,105,53,Yes,R01
1484,BS015,13.01208,77.543188,9,23,56,09:00,Friday,Cloudy,Low,25,4962,Mixed,640,10,14,39,442,89,Yes,R02
1485,BS044,13.040248,77.491596,39,4,51,18:45,Friday,Rainy,Low,18,1993,Mixed,349,10,13,23,265,68,Yes,R02
1486,BS018,13.070547,77.561795,6,21,30,09:00,Sunday,Cloudy,Low,21,4504,Mixed,581,7,4,15,114,25,Yes,R01
1487,BS014,13.067797,77.556172,13,4,35,19:45,Friday,Sunny,Medium,9,4380,Commercial,526,11,4,24,353,26,Yes,R03
1488,BS033,13.019193,77.523905,2,19,38,08:15,Friday,Cloudy,High,22,2264,Mixed,462,19,4,29,363,77,Yes,R03
1489,BS026,13.068475,77.514186,7,9,46,17:30,Monday,Sunny,Medium,11,7885,Residential,378,16,2,42,244,63,Yes,R01
1490,BS023,13.051247,77.568117,30,20,55,17:00,Sunday,Sunny,Medium,15,8704,Institutional,282,13,10,54,499,25,Yes,R03
1491,BS033,13.030376,77.495145,10,20,44,19:30,Thursday,Cloudy,High,24,5296,Institutional,631,14,13,54,98,98,Yes,R02
1492,BS037,13.00202,77.555907,19,18,49,17:30,Monday,Sunny,Medium,21,8157,Commercial,420,15,9,52,265,66,Yes,R02
1493,BS044,13.064778,77.509047,29,27,72,18:00,Friday,Cloudy,Low,22,7991,Residential,373,15,7,30,437,55,Yes,R02
1494,BS028,13.015747,77.534635,11,25,37,17:00,Thursday,Rainy,Low,12,11138,Residential,508,10,13,36,429,92,Yes,R02
1495,BS015,13.041748,77.524393,13,24,64,17:45,Monday,Cloudy,High,11,6624,Commercial,677,18,10,44,441,84,Yes,R01
1496,BS046,13.058583,77.493107,3,15,27,12:45,Wednesday,Sunny,Medium,10,6216,Residential,363,8,15,21,336,96,No,R03
1497,BS030,13.063378,77.532611,9,27,38,12:45,Friday,Cloudy,Low,22,2946,Commercial,615,9,10,33,353,69,No,R02
1498,BS029,13.048822,77.525256,1,2,8,07:00,Thursday,Sunny,Low,21,8716,Commercial,638,19,15,42,227,71,Yes,R03
1499,BS047,13.02793,77.565514,10,9,36,09:15,Wednesday,Rainy,High,19,5639,Commercial,639,5,13,20,298,20,Yes,R02
1500,BS013,13.017516,77.532064,19,21,55,08:30,Wednesday,Rainy,Low,23,9806,Institutional,405,7,9,28,132,57,Yes,R02
1501,BS022,13.013316,77.501683,9,0,32,12:00,Wednesday,Rainy,Medium,14,10191,Residential,622,7,14,39,199,81,No,R02
1502,BS017,13.066936,77.490672,3,29,32,07:30,Tuesday,Sunny,Medium,29,4561,Institutional,460,15,3,42,363,86,Yes,R03
1503,BS005,13.015567,77.51599,1,26,52,17:00,Wednesday,Rainy,High,9,3118,Residential,410,18,11,17,201,61,Yes,R03
1504,BS027,13.079192,77.555913,28,20,66,12:15,Wednesday,Sunny,Low,25,8026,Institutional,694,16,9,49,432,33,No,R01
1505,BS002,13.070896,77.518654,28,20,75,18:00,Saturday,Cloudy,Low,30,1727,Residential,474,11,6,38,375,93,Yes,R02
1506,BS003,13.007844,77.496954,38,4,69,19:30,Sunday,Cloudy,Low,19,4273,Institutional,381,7,6,40,180,95,Yes,R01
1507,BS011,13.079767,77.501692,14,23,65,07:15,Friday,Rainy,Medium,21,5771,Commercial,590,5,12,40,123,77,Yes,R03
1508,BS001,13.026279,77.525922,9,4,30,19:15,Friday,Rainy,High,30,11807,Commercial,379,18,7,50,54,61,Yes,R02
1509,BS007,13.038906,77.54286,33,29,77,08:15,Thursday,Cloudy,Medium,11,5906,Commercial,418,11,11,45,347,43,Yes,R03
